브라더 오브 더 이어,"('오빠, 여동생, 동생의 연인이 삼각구도를 형성한다. 철부지 오빠가 동생의 연애에 방해 공작을 펼치는 초반은 로맨스 코미디로 끌고 가다가 남매의 갈등이 커지면서 가족 드라마로 전환한다. 그러면서 캐릭터 구도가 무너지고 만다. 시종일관 멜로 분위기가 이어지거나 동생의 연인으로 등장하는 2PM 멤버 닉쿤의 비중을 기대했다면 아쉬울 수 있는 부분. 캐릭터가 설득력을 얻지 못하다 보니 후반부 드라마의 감흥도 덜한 편이다. 그럼에도 태국 배우 써니 수완메타논트와 우랏야 세뽀반은 티격태격하는 남매를 능숙한 연기로 소화하며 이목을 끈다.', '다정다감한 ‘모치’와 사내 연애를 시작한 ‘제인’.\n\xa0그.런.데 하나뿐인 호적메이트가 왜 이러는지 아시는 분?\n\xa0숨만 쉬어도 쓰레기를 생성하면서 집안일은 남의 일로 여기는 ‘첫’이 \n\xa0갑자기 오빠 노릇을 하겠다며 제인의 연애를 방해하기 시작한다. \n\xa0\n\xa0ROUND #1 갑질의 서막\n\xa0클라이언트로 눈 앞에 나타난 갑님 제인 vs. 제인의 비밀 연애를 알게 된 첫\n\xa0오묘한 갑을관계 속 첫의 움직임이 수상하다!\n\xa0\n\xa0ROUND #2 첫 도발\n\xa0첫은 엄마에게 전화해 제인의 연애를 일러바치고 \n\xa0모치의 가족을 만나는 자리까지 찾아와 방해 공작을 펼치기 시작한다.\n\xa0\n\xa0ROUND #3 제인의 반격\n\xa0낄 때 빠지고 빠질 때 끼어드는 첫 때문에 잔뜩 꼬여버린 연애!\n\xa0제인은 첫에게 엄청난 타격을 줄 마지막 반격을 준비하는데…\n\xa0\n\xa0제인은 과연 이 사랑을 지켜낼 수 있을까?')"
신밧드와 마법 양탄자,"('덴마크 동화 작가 올레 룬드 키르케고르가 쓴 소설을 원작으로 한 3D 애니메이션. 재봉사가 되길 바라는 부모님의 기대와 달리 큰 세상으로 나가고 싶어 하는 소년 신밧드가 마법 양탄자를 얻으며 벌어지는 모험담. 영유아를 대상으로 쉽고 단순한 이야기를 친절하게 전달한다. 다만 모험을 바라는 신밧드와 달리 볼거리부터 이야기까지 절대 모험을 하지 않을 뿐 아니라 도드라지는 요소도 없다. 전형적인 영유아 타겟의 양산형 애니메이션.', '작은 마을에서 벗어나 큰 세상을 모험하고 싶은 주인공 ‘신밧드’.\n\xa0옆집의 양탄자 가게 할아버지는 ‘신밧드’에게 마법 양탄자를 빌려주며, 주문을 외우면 뭐든지 할 수 있다고 얘기한다.\n\xa0덕분에 마법 양탄자를 타고 똑똑한 염소 ‘라야’와 함께 금으로 덮여있는 황제의 도시에 도착한 ‘신밧드’!\n\xa0하지만 곧 욕심 많은 황제에게 양탄자를 뺏길 위기에 놓이게 되는데…\n\xa0과연, 마법 양탄자와 함께 무사히 ‘다이아몬드’를 할아버지에게 데려갈 수 있을까?\n\xa0\n\xa0‘신밧드’와 함께 모두 주문을 외워 봐! ‘라아날, 자탄양’!')"
창간호,"(""'낭만'이란 키워드로 다섯 편의 단편을 엮은 옴니버스 영화. 뚜렷한 테마와 기획 아래 추진된 프로젝트가 아니라, 만들어 놓은 단편들을 뒤늦게 모은 결과물이다 보니 전체를 관통하는 힘은 다소 애매하다. 그러나 작품마다의 개성이 뚜렷하고, 장편이 쉽게 담아내기 힘든 형식을 패기 있게 시도하고 있어 '보는 맛'이 있다. 그 중요성이 간과되기 쉬운 단편의 의미를 다시금 생각하게 한다는 점에서 무엇보다 반갑다. 작품마다의 완성도 편차가 큰 것은 적지 않은 아쉬움. 그런 점에서 뮤지컬과 유머와 이야기가 리드미컬하게 조율된 <대리 드라이버>에 특히 눈길이 간다."", '지금부터, 꿈과 낭만이 가득한 밤의 질주가 시작됩니다.\xa0대리 드라이버\xa0\xa0심해어(深海魚)가 물어다 준 사랑\xa0이혼 합시다\xa0\xa0쿨 하지 못해 미안한 나에게\xa0양가성의 법칙\xa0\xa0누가 뭐라든 가장 소중한 우리 형, 그리고 내 동생\xa0미안해\xa0\xa04선과 당대표를 앞둔 3선의원, 그에게는 반드시 만나야 할 첫사랑이 있다.\xa0삼선의원')"
사랑이 뭘까,"('테루코는 마모루를 사랑하지만, 마모루는 스미레에게 푹 빠져 있다. 하지만 스미레는 마모루에게 그다지 뜨겁지 않다. 한편 테루코의 친구 요코에겐, 헌신적으로 매달리는 나카무라가 있지만 요코는 그에게 그다지 친절하지 못하다. 이처럼 <사랑이 뭘까>엔 주고받지 못하는, 마치 먹이사슬처럼 연결된, “더 많이 사랑하는 사람이 패자”인 게임 관계가 이어진다. 그리고 그 안에서 사랑의 본질이 무엇인지 추출하려 하고, 관계의 아이러니를 보여준다. 공감도가 관건인 독특한 로맨스.', '그 여자, 야마다 테루코\n\xa0\n\xa0난 어느 한쪽으로 기울어 버려요\n\xa0사랑하거나 아무 관심 없거나\n\xa0\n\xa0그래서 좋아하는 사람 이외에는\n\xa0모든 사람이 관심 밖이에요\n\xa0\n\xa0그 남자, 타나카 마모루\n\xa0\n\xa0좋아하는 마음을 말로 다 전할 수는 없잖아\n\xa0너무 좋아해서 오히려 말을 못할 수도 있지\n\xa0서로 그 관계가 괜찮으면 문제 없지 않을까?\n\xa0\n\xa0오늘도 사랑의 답을 찾지 못했다.')"
아이스,"('피겨를 기반으로 펼치는 로멘틱 멜로. 피겨가 세상의 전부였고, 피겨밖에 몰랐던 여성 나디아가 피겨를 통해 자신의 사랑을 찾기까지. 나디아의 피겨 장면과 뮤지컬 신이 결합된 쉽고 흥미로운 구성. 국내에 많이 소개되지 않은 러시아 대중 영화를 접할 수 있는 기회를 제공한다. ', '구부정한 몸, 휘어진 다리로 피겨요정을 꿈꾸던 어린 나디아,\n\xa0호랑이 코치 샤탈리나에게 극강의 훈련을 받아\n\xa0피겨스케이팅 간판 선수 레오노프의 파트너가 되어 정상에 오른다.\n\xa0그러나, 최고 권위의 피겨스케이팅 대회인 아이스컵 진출을 앞두고\n\xa0심각한 부상으로 휠체어 신세를 지게 된다. \n\xa0다시는 빙판 위에 설 수 없을지도 모른다는 좌절감에 빠진 \n\xa0나디아에게 샤탈리나 코치는 재활파트너로 스타워즈밖에 모르는 \n\xa0똘끼충만 아이스하키선수 사샤를 옆에 붙여주게 되는데…\n\xa0\n\xa0아슬아슬 빙판 위 달콤살벌 피겨스케이팅 커플 탄생?\n\xa0모두가 응원할 반짝이는 아이스쇼가 펼쳐진다!')"
유랑지구,"('중국의 SF작가 류츠신의 동명의 단편소설을 원작으로 한 <유랑지구>는 중국의 우주굴기를 드러낸 야심작. 지구를 통째로 옮긴다는 설정이 다소 황당하긴 하지만 의외로 별 저항감 없이 납득된다. <전랑> 시리즈에 이은 애국주의 마케팅의 연장선에 있는 건 확실하지만 미국이 세계를 구한다는 전개에서 단지 국가가 중국으로 바뀌었을 뿐 전반적으론 재난 영화의 장르 공식에 충실하다. 시각효과도 할리우드 블록버스터와 비교해도 크게 손색없다. 다만 각 인물들의 사연이 제대로 정리되지 않아 전개가 산만하고 과도하게 감동을 강요하는 드라마도 다소 촌스럽다. 중국 블록버스터의 현주소. 아직은 몸(볼거리)의 성장을 마음(연출)이 따라잡지 못해 전반적으로 절룩거리는 인상이다.', '가까운 미래, 태양계 소멸 위기를 맞은\n\xa0지구는 영하 70도의 이상 기후와 함께\n\xa0목성과의 충돌이라는 대재앙에 직면한다.\n\xa0\n\xa0그러자, 전 세계 연합정부는\n\xa0지구 자체를 태양계 밖으로 이동시키기 위한\n\xa0범우주적 인류이민계획을 세우는데…\n\xa0\n\xa0인류 생존을 위한 마지막 프로젝트가 시작된다!')"
날씨의 아,"('신카이 마코토 감독 특유의 정밀한 묘사와 섬세한 화면은 여전하다. 아름답고 서정적인 장면들 위에 애틋하게 펼친 감성도 보는 이의 마음을 움직인다. 일본의 현재를 담아 희망의 미래를 전하는 위로도 더없이 따뜻하다. 주인공의 운명과 의미의 확장을 떠받치는 개연성이 부족한 점은 다소 아쉽고, 가끔 불편하게 드러나는 여성에 대한 관음적 시선도 시대의 바람에 빗나간다.', '비가 그치지 않던 어느 여름날,\n\xa0가출 소년 ‘호다카’는 수상한 잡지사에 취직하게 되고\n\xa0비밀스러운 소녀 ‘히나’를 우연히 만난다.\n\xa0\n\xa0“지금부터 하늘이 맑아질 거야”\n\xa0\n\xa0그녀의 기도에 거짓말 같이 빗줄기는 멈추고,\n\xa0사람들의 얼굴에 환한 빛이 내려온다.\n\xa0\n\xa0“신기해, 날씨 하나에 사람들의 감정이 이렇게나 움직이다니”\n\xa0\n\xa0하지만, 맑음 뒤 흐림이 찾아오듯\n\xa0두 사람은 엄청난 세계의 비밀을 마주하게 되는데…\n\xa0\n\xa0흐리기만 했던 세상이 빛나기 시작했고, 그 끝에는 네가 있었다.')"
카잔자키스,"('그리스의 대문호 니코스 카잔자키스의 삶과 문학을 다룬 전기 영화. 카잔자키스의 자전 소설 <영혼의 자서전>을 바탕으로 죽음을 앞둔 노년의 카잔자키스가 과거를 회고하는 형식으로 구성했다. 자유를 추구했던 작가의 발자취를 따라 고향 크레타 섬에서 프랑스, 오스트리아, 독일, 러시아 등으로 이어지는 집필 여정을 여행기처럼 따라간다. 아버지의 억압, 시인 앙겔로스 시켈리아노스와 우정, 연인 엘레니 사미우의 헌신을 주요하게 다루면서 <그리스인 조르바>의 실존 인물 조르바와 만남과 대화 장면을 인상적으로 연출했다. ', '전 세계인들이 손꼽는 스테디셀러 「그리스인 조르바」를 써낸\n\xa020세기 그리스의 가장 위대한 작가 ‘니코스 카잔자키스’\n\xa0그가 꿈꾸던 자유, 우정, 사랑에 대한 삶의 기행\n\xa0\n\xa0“나는 아무것도 바라지 않는다.\n\xa0나는 아무것도 두렵지 않다.\n\xa0나는 자유다.”')"
천문: 하늘에 묻는다,"('세종과 장영실 사이 우리가 몰랐던 끈끈한 관계가 있었다는 상상으로 출발한 영화. 세종실록에 실린 한 줄 기록을 기둥 삼아 인물의 관계라는 벽을 세우고, 애틋함이라는 지붕을 올린다. 사실상 멜로드라마라고 해도 좋을 이 진득한 이야기에 현실감을 제공하는 건 결국 대부분 배우의 몫이다. 세종과 장영실이란 캐릭터보다 배우 한석규와 최민식의 존재가 더 도드라져 보이는 흥미로운 결과물. 여전히 기획영화의 관습 안에 갇혀 있지만 종종 허진호의 호흡이 느껴지는 장면들도 꽤 있다.', '역사상 가장 위대한 왕 세종\xa0관노로 태어나 종3품 대호군이 된 천재 과학자 장영실\xa0\xa020년간 꿈을 함께하며 위대한 업적을 이뤄낸 두 사람이었지만\xa0임금이 타는 가마 안여(安與)가 부서지는 사건으로\xa0세종은 장영실을 문책하며 하루아침에 궁 밖으로 내치고\xa0그 이후 장영실은 자취를 감추는데...\xa0\xa0조선의 시간과 하늘을 만들고자 했던 세종과 장영실! \xa0그들의 숨겨진 이야기가 밝혀진다!')"
콜드 체이싱,"('매번 같은 길을 가는 줄 알았던 리암 니슨이 이번엔 택하지 않은 길로 인도한다. 배경과 직업만 바뀐 리암 니슨의 복수극이라는 착각을 보기 좋게 비껴가는 범죄 액션 코미디. 노르웨이 출신 한스 페터 몰란트 감독은 2014년 연출한 <사라짐의 순서>를 리메이크하면서 미국 사회를 조준하고 ‘액션 스타’ 리암 니슨을 방아쇠로 활용한다. 원작의 기발한 형식미를 고수하면서 인종, 마약 등 부조리로 덮인 사회를 블랙 코미디로 파헤치고 리암 니슨의 기존 캐릭터와 영화까지 패러디로 내리꽂는다. 감독이 곳곳에 매설한 재치와 조롱을 밟아가면서 리암 니슨의 냉소적인 연기를 보는 이냉치냉 재미가 쏠쏠하다.', '평범한 제설차 운전수이자 올해의 모범시민 ‘넬스 콕스맨’. \n\xa0법 없이도 살 수 있던 그는 마약 조직의 사이코패스 보스 ‘바이킹’이 꾸며낸 \n\xa0아들의 처참한 죽음 앞에서 분노의 심판자로 다시 태어난다.\n\xa0\n\xa0‘스피도’, ‘림보’, ‘산타’ 등 마피아들을 연달아 처단하며 그들의 소굴에 한 걸음 가까워질수록  \n\xa0‘넬스’의 분노는 죽음도 대신할 수 없는 깊은 복수심으로 소용돌이 치는데…  \n\xa0\n\xa0당한 만큼 갚아주는 냉혈한 복수가 시작된다!')"
해피 데스데이 2 유,"(""전편을 봐야 이해도나 감상의 질이 높아진다. 1편에 등장했던 이야기와 캐릭터를 적극적으로 재구성, 재배치, 재활용하면서 가지를 쭉쭉 뻗어 나간다. 미스터리, 공포, 스릴러, 코미디, 로맨스에 공상과학, 가족 드라마까지 맺은 열매도 알차다. 반복과 변주를 거듭하며 재미를 주는 타임 루프 영화의 본맛을 유지하면서 여러 장르의 단맛을 두루 보게 하는 체험이 <해피 데스데이> 시리즈의 특색으로 확실히 자리 잡은 모양새다. 전편을 답습하는 실수나 새로운 것을 보여줘야 한다는 강박을 떨치고 취사선택을 잘한 영리한 속편. 쿠키 영상이 있으니 엔딩 크레딧에 흐르는 음악 ‘스테인 어라이브'(Stayin' Alive)를 음미하며 자리를 꼭 지키시길."", '절대 끝나지 않는 생일에 또다시 갇혀버린 트리와 더 강력하게 돌아온 베이비의 끝내주는 호러테이닝 무비')"
어스,"('지금의 미국이 가진 모순과 내재한 여러 문제를 오직 상상력으로 빚은 이야기 속에 매끈하게 담아냈다. 드러내 말하지 않는데도 여러 장면과 대사 속에서 스며 나오는 시대에 대한 은유와 풍자는 그 자체로 서늘하다. 게다가 오직 장르적 관점으로도 더없이 훌륭한 스릴러 영화.', '우리는 누구인가?\n\xa0엄마, 아빠, 딸, 아들\n\xa0그리고 다시\n\xa0엄마, 아빠, 딸, 아들…')"
